clid	calldate	src	dst	dcontext	channel	lastapp	billsec
84742465550	2019-11-13 06:56:37	84742465550	s	incoming	Local/s@incoming-0001111c;2	Dial	2
84742465550	2019-11-13 06:56:37	84742465550	909800	incoming	DAHDI/i1/84742465550-139d2	Dial	40
84742465550	2019-11-13 06:57:21	84742465550	s	incoming	Local/s@incoming-00011120;2	Dial	3
84742465550	2019-11-13 06:57:21	84742465550	909800	incoming	DAHDI/i1/84742465550-139d3	Dial	41
84742465550	2019-11-13 06:58:06	84742465550	s	incoming	Local/s@incoming-00011124;2	Dial	2
84742465550	2019-11-13 06:58:06	84742465550	909800	incoming	DAHDI/i1/84742465550-139d4	Dial	39
4742465550	2019-11-13 06:58:49	4742465550	s	incoming	Local/s@incoming-00011128;2	Dial	3
4742465550	2019-11-13 06:58:49	4742465550	242717	incoming	SIP/megafon-00047898	Dial	41
84742465550	2019-11-13 06:59:35	84742465550	s	incoming	Local/s@incoming-0001112c;2	Dial	2
84742465550	2019-11-13 06:59:35	84742465550	909800	incoming	DAHDI/i1/84742465550-139d5	Dial	40
84742465550	2019-11-13 07:00:19	84742465550	s	incoming	Local/s@incoming-00011130;2	Dial	2
84742465550	2019-11-13 07:00:19	84742465550	909800	incoming	DAHDI/i1/84742465550-139d6	Dial	40
84742465550	2019-11-13 07:01:03	84742465550	s	incoming	Local/s@incoming-00011134;2	Dial	2
84742465550	2019-11-13 07:01:03	84742465550	909800	incoming	DAHDI/i1/84742465550-139d7	Dial	40
84742465550	2019-11-13 07:01:46	84742465550	s	incoming	Local/s@incoming-00011138;2	Dial	2
84742465550	2019-11-13 07:01:46	84742465550	909800	incoming	DAHDI/i1/84742465550-139d9	Dial	40
4742465550	2019-11-13 07:02:31	4742465550	s	incoming	Local/s@incoming-0001113c;2	Dial	2
4742465550	2019-11-13 07:02:31	4742465550	242717	incoming	SIP/megafon-0004789f	Dial	43
84742465550	2019-11-13 07:03:19	84742465550	s	incoming	Local/s@incoming-00011140;2	Dial	2
84742465550	2019-11-13 07:03:19	84742465550	909800	incoming	DAHDI/i1/84742465550-139da	Dial	39
84742465550	2019-11-13 07:04:04	84742465550	s	incoming	Local/s@incoming-00011144;2	Dial	2
84742465550	2019-11-13 07:04:04	84742465550	909800	incoming	DAHDI/i1/84742465550-139db	Dial	39
84742465550	2019-11-13 07:04:48	84742465550	s	incoming	Local/s@incoming-00011148;2	Dial	2
84742465550	2019-11-13 07:04:48	84742465550	909800	incoming	DAHDI/i1/84742465550-139dc	Dial	40
84742465550	2019-11-13 07:05:32	84742465550	s	incoming	Local/s@incoming-0001114c;2	Dial	2
84742465550	2019-11-13 07:05:32	84742465550	909800	incoming	DAHDI/i1/84742465550-139dd	Dial	40
4742465550	2019-11-13 07:06:16	4742465550	s	incoming	Local/s@incoming-00011150;2	Dial	3
4742465550	2019-11-13 07:06:16	4742465550	242717	incoming	SIP/megafon-000478a5	Dial	40
84742465550	2019-11-13 07:07:00	84742465550	s	incoming	Local/s@incoming-00011154;2	Dial	2
84742465550	2019-11-13 07:07:00	84742465550	909800	incoming	DAHDI/i1/84742465550-139de	Dial	39
84742465550	2019-11-13 07:07:43	84742465550	s	incoming	Local/s@incoming-00011158;2	Dial	2
84742465550	2019-11-13 07:07:43	84742465550	909800	incoming	DAHDI/i1/84742465550-139df	Dial	40
84742465550	2019-11-13 07:08:26	84742465550	s	incoming	Local/s@incoming-0001115c;2	Dial	2
84742465550	2019-11-13 07:08:26	84742465550	909800	incoming	DAHDI/i1/84742465550-139e0	Dial	40
84742465550	2019-11-13 07:09:09	84742465550	s	incoming	Local/s@incoming-00011160;2	Dial	2
84742465550	2019-11-13 07:09:09	84742465550	909800	incoming	DAHDI/i1/84742465550-139e1	Dial	40
84742465550	2019-11-13 07:09:52	84742465550	s	incoming	Local/s@incoming-00011164;2	Dial	2
84742465550	2019-11-13 07:09:52	84742465550	909800	incoming	DAHDI/i1/84742465550-139e2	Dial	40
84742465550	2019-11-13 07:10:36	84742465550	s	incoming	Local/s@incoming-00011168;2	Dial	2
84742465550	2019-11-13 07:10:36	84742465550	909800	incoming	DAHDI/i1/84742465550-139e3	Dial	39
84742465550	2019-11-13 07:11:19	84742465550	s	incoming	Local/s@incoming-0001116c;2	Dial	2
84742465550	2019-11-13 07:11:19	84742465550	909800	incoming	DAHDI/i1/84742465550-139e4	Dial	40
84742465550	2019-11-13 07:12:02	84742465550	s	incoming	Local/s@incoming-00011170;2	Dial	2
84742465550	2019-11-13 07:12:02	84742465550	909800	incoming	DAHDI/i1/84742465550-139e5	Dial	43
84742465550	2019-11-13 07:12:48	84742465550	s	incoming	Local/s@incoming-00011174;2	Dial	2
84742465550	2019-11-13 07:12:48	84742465550	909800	incoming	DAHDI/i1/84742465550-139e6	Dial	43
84742465550	2019-11-13 07:13:34	84742465550	s	incoming	Local/s@incoming-00011178;2	Dial	3
84742465550	2019-11-13 07:13:34	84742465550	909800	incoming	DAHDI/i1/84742465550-139e7	Dial	43
84742465550	2019-11-13 07:14:20	84742465550	s	incoming	Local/s@incoming-0001117c;2	Dial	2
84742465550	2019-11-13 07:14:20	84742465550	909800	incoming	DAHDI/i1/84742465550-139e8	Dial	43
84742319506	2019-11-13 08:04:38	84742319506	s	incoming	Local/s@incoming-00011180;2	Dial	2
84742319506	2019-11-13 08:04:38	84742319506	909800	incoming	DAHDI/i1/84742319506-139eb	Dial	66
89050451955	2019-11-13 08:14:30	89050451955	s	incoming	Local/s@incoming-00011184;2	Dial	2
89050451955	2019-11-13 08:14:30	89050451955	909800	incoming	DAHDI/i1/89050451955-139ee	Dial	28
84742429000	2019-11-13 08:19:03	84742429000	s	incoming	Local/s@incoming-00011186;2	Dial	2
9191604946	2019-11-13 08:19:26	9191604946	s	incoming	Local/s@incoming-00011188;2	Dial	3
4742574737	2019-11-13 08:19:28	4742574737	s	incoming	Local/s@incoming-0001118a;2	Dial	2
4742574737	2019-11-13 08:19:28	4742574737	909800	incoming	DAHDI/i1/4742574737-139f0	Dial	30
9191604946	2019-11-13 08:19:26	9191604946	242717	incoming	SIP/megafon-00047902	Dial	118
84742429000	2019-11-13 08:19:03	84742429000	909800	incoming	DAHDI/i1/84742429000-139ef	Dial	325
84747522630	2019-11-13 08:27:36	84747522630	s	incoming	Local/s@incoming-0001118c;2	Dial	2
84747522630	2019-11-13 08:27:36	84747522630	909800	incoming	DAHDI/i1/84747522630-139f6	Dial	27
9803500719	2019-11-13 08:30:00	9803500719	s	incoming	Local/s@incoming-0001118e;2	Dial	2
89056807501	2019-11-13 08:30:21	89056807501	s	incoming	Local/s@incoming-00011190;2	Dial	2
9803500719	2019-11-13 08:30:00	9803500719	909800	incoming	DAHDI/i1/9803500719-139ff	Dial	25
89056807501	2019-11-13 08:30:21	89056807501	909800	incoming	DAHDI/i1/89056807501-13a00	Dial	74
84747421422	2019-11-13 08:31:34	84747421422	s	incoming	Local/s@incoming-00011194;2	Dial	2
84747421422	2019-11-13 08:31:34	84747421422	909800	incoming	DAHDI/i1/84747421422-13a02	Dial	30
84747421422	2019-11-13 08:32:32	84747421422	s	incoming	Local/s@incoming-00011196;2	Dial	2
84747421422	2019-11-13 08:32:32	84747421422	909800	incoming	DAHDI/i1/84747421422-13a06	Dial	27
4742774213	2019-11-13 08:33:48	4742774213	s	incoming	Local/s@incoming-00011198;2	Dial	2
84722321455	2019-11-13 08:33:53	84722321455	s	incoming	Local/s@incoming-0001119a;2	Dial	2
4742774213	2019-11-13 08:33:48	4742774213	909800	incoming	DAHDI/i1/4742774213-13a0b	Dial	46
9191604946	2019-11-13 08:38:09	9191604946	s	incoming	Local/s@incoming-0001119c;2	Dial	2
9191604946	2019-11-13 08:38:09	9191604946	909800	incoming	DAHDI/i1/9191604946-13a11	Dial	56
84742345709	2019-11-13 08:39:54	84742345709	s	incoming	Local/s@incoming-0001119e;2	Dial	2
84742345709	2019-11-13 08:39:54	84742345709	909800	incoming	DAHDI/i1/84742345709-13a13	Dial	148
84742288426	2019-11-13 08:43:27	84742288426	s	incoming	Local/s@incoming-000111a0;2	Dial	2
84746651234	2019-11-13 08:43:44	84746651234	s	incoming	Local/s@incoming-000111a2;2	Dial	2
84746651234	2019-11-13 08:43:44	84746651234	909800	incoming	DAHDI/i1/84746651234-13a18	Dial	15
84742288426	2019-11-13 08:43:27	84742288426	909800	incoming	DAHDI/i1/84742288426-13a17	Dial	47
84746651234	2019-11-13 08:44:21	84746651234	s	incoming	Local/s@incoming-000111a4;2	Dial	2
4742774213	2019-11-13 08:44:26	4742774213	s	incoming	Local/s@incoming-000111a6;2	Dial	2
84746651234	2019-11-13 08:44:21	84746651234	909800	incoming	DAHDI/i1/84746651234-13a1c	Dial	31
84742348809	2019-11-13 08:44:58	84742348809	s	incoming	Local/s@incoming-000111a8;2	Dial	2
84742348809	2019-11-13 08:44:58	84742348809	909800	incoming	DAHDI/i1/84742348809-13a1f	Dial	31
4742774213	2019-11-13 08:44:26	4742774213	909800	incoming	DAHDI/i1/4742774213-13a1d	Dial	70
4742774213	2019-11-13 08:45:42	4742774213	s	incoming	Local/s@incoming-000111aa;2	Dial	2
4742757113	2019-11-13 08:46:33	4742757113	s	incoming	Local/s@incoming-000111ac;2	Dial	3
4742757113	2019-11-13 08:46:33	4742757113	242717	incoming	SIP/megafon-00047a2c	Dial	106
4742431273	2019-11-13 08:48:25	4742431273	s	incoming	Local/s@incoming-000111ae;2	Dial	2
84722321455	2019-11-13 08:33:53	84722321455	909800	incoming	DAHDI/i1/84722321455-13a0c	Dial	1020
4742431273	2019-11-13 08:48:25	4742431273	909800	incoming	DAHDI/i1/4742431273-13a27	Dial	165
4742426216	2019-11-13 08:54:19	4742426216	s	incoming	Local/s@incoming-000111b0;2	Dial	2
84742446398	2019-11-13 08:54:38	84742446398	s	incoming	Local/s@incoming-000111b2;2	Dial	2
4742774213	2019-11-13 08:45:42	4742774213	909800	incoming	DAHDI/i1/4742774213-13a20	Dial	539
4742480168	2019-11-13 08:55:15	4742480168	s	incoming	Local/s@incoming-000111b4;2	Dial	2
84742446398	2019-11-13 08:54:38	84742446398	909800	incoming	DAHDI/i1/84742446398-13a37	Dial	49
4742426216	2019-11-13 08:54:19	4742426216	909800	incoming	DAHDI/i1/4742426216-13a36	Dial	85
4742480168	2019-11-13 08:55:15	4742480168	909800	incoming	DAHDI/i1/4742480168-13a38	Dial	30
84742446398	2019-11-13 08:55:44	84742446398	s	incoming	Local/s@incoming-000111b6;2	Dial	2
4742480168	2019-11-13 08:55:52	4742480168	s	incoming	Local/s@incoming-000111b8;2	Dial	2
84742446398	2019-11-13 08:55:44	84742446398	909800	incoming	DAHDI/i1/84742446398-13a39	Dial	58
9046876583	2019-11-13 08:56:58	9046876583	s	incoming	Local/s@incoming-000111ba;2	Dial	2
84747522630	2019-11-13 08:57:22	84747522630	s	incoming	Local/s@incoming-000111bc;2	Dial	2
4742480168	2019-11-13 08:55:52	4742480168	909800	incoming	DAHDI/i1/4742480168-13a3a	Dial	100
9046876583	2019-11-13 08:56:58	9046876583	909800	incoming	DAHDI/i1/9046876583-13a3f	Dial	46
4742480168	2019-11-13 08:59:29	4742480168	s	incoming	Local/s@incoming-000111be;2	Dial	2
84746651234	2019-11-13 08:59:51	84746651234	s	incoming	Local/s@incoming-000111c0;2	Dial	2
84747522630	2019-11-13 08:57:22	84747522630	909800	incoming	DAHDI/i1/84747522630-13a40	Dial	161
4742480168	2019-11-13 08:59:29	4742480168	909800	incoming	DAHDI/i1/4742480168-13a44	Dial	58
84746651234	2019-11-13 08:59:51	84746651234	909800	incoming	DAHDI/i1/84746651234-13a45	Dial	79
84746720536	2019-11-13 09:01:47	84746720536	s	incoming	Local/s@incoming-000111c4;2	Dial	2
84742288426	2019-11-13 09:02:49	84742288426	s	incoming	Local/s@incoming-000111c6;2	Dial	2
4742574737	2019-11-13 09:02:49	4742574737	s	incoming	Local/s@incoming-000111c8;2	Dial	2
84746720536	2019-11-13 09:01:47	84746720536	909800	incoming	DAHDI/i1/84746720536-13a4a	Dial	74
84742288426	2019-11-13 09:02:49	84742288426	909800	incoming	DAHDI/i1/84742288426-13a4b	Dial	31
84852457128	2019-11-13 09:03:28	84852457128	s	incoming	Local/s@incoming-000111ca;2	Dial	3
84852457128	2019-11-13 09:03:28	84852457128	909800	incoming	DAHDI/i1/84852457128-13a4f	Dial	32
89050451955	2019-11-13 09:04:07	89050451955	s	incoming	Local/s@incoming-000111cc;2	Dial	2
4742431246	2019-11-13 09:04:20	4742431246	s	incoming	Local/s@incoming-000111ce;2	Dial	2
89050451955	2019-11-13 09:04:07	89050451955	909800	incoming	DAHDI/i1/89050451955-13a50	Dial	28
4742574737	2019-11-13 09:02:49	4742574737	909800	incoming	DAHDI/i1/4742574737-13a4d	Dial	107
4742574737	2019-11-13 09:04:53	4742574737	s	incoming	Local/s@incoming-000111d2;2	Dial	2
84852457128	2019-11-13 09:05:02	84852457128	s	incoming	Local/s@incoming-000111d4;2	Dial	2
4742431246	2019-11-13 09:04:20	4742431246	242717	incoming	SIP/megafon-00047af9	Dial	46
89382954071	2019-11-13 09:05:22	89382954071	s	incoming	Local/s@incoming-000111d6;2	Dial	2
84852457128	2019-11-13 09:05:02	84852457128	909800	incoming	DAHDI/i1/84852457128-13a52	Dial	48
89382954071	2019-11-13 09:05:22	89382954071	909800	incoming	DAHDI/i1/89382954071-13a55	Dial	28
84852457128	2019-11-13 09:06:00	84852457128	s	incoming	Local/s@incoming-000111da;2	Dial	2
84852457128	2019-11-13 09:06:00	84852457128	909800	incoming	DAHDI/i1/84852457128-13a57	Dial	50
84742429031	2019-11-13 09:07:02	84742429031	s	incoming	Local/s@incoming-000111dc;2	Dial	3
4742431273	2019-11-13 09:07:54	4742431273	s	incoming	Local/s@incoming-000111de;2	Dial	2
4742574737	2019-11-13 09:04:53	4742574737	909800	incoming	DAHDI/i1/4742574737-13a51	Dial	213
84742429031	2019-11-13 09:07:02	84742429031	909800	incoming	DAHDI/i1/84742429031-13a58	Dial	177
4742431273	2019-11-13 09:07:54	4742431273	909800	incoming	DAHDI/i1/4742431273-13a59	Dial	129
84742351380	2019-11-13 09:11:15	84742351380	s	incoming	Local/s@incoming-000111e0;2	Dial	2
89205105889	2019-11-13 09:11:33	89205105889	s	incoming	Local/s@incoming-000111e2;2	Dial	2
84742351380	2019-11-13 09:11:15	84742351380	909800	incoming	DAHDI/i1/84742351380-13a68	Dial	46
89205105889	2019-11-13 09:11:33	89205105889	909800	incoming	DAHDI/i1/89205105889-13a69	Dial	38
84742351380	2019-11-13 09:12:13	84742351380	s	incoming	Local/s@incoming-000111e6;2	Dial	2
84742351380	2019-11-13 09:12:13	84742351380	909800	incoming	DAHDI/i1/84742351380-13a6a	Dial	32
84742351380	2019-11-13 09:12:57	84742351380	s	incoming	Local/s@incoming-000111e8;2	Dial	2
4742574737	2019-11-13 09:13:09	4742574737	s	incoming	Local/s@incoming-000111ea;2	Dial	2
4742574737	2019-11-13 09:13:09	4742574737	909800	incoming	DAHDI/i1/4742574737-13a6f	Dial	24
84742351380	2019-11-13 09:12:57	84742351380	909800	incoming	DAHDI/i1/84742351380-13a6d	Dial	76
4742348712	2019-11-13 09:14:49	4742348712	s	incoming	Local/s@incoming-000111ec;2	Dial	2
4742348712	2019-11-13 09:14:49	4742348712	909800	incoming	DAHDI/i1/4742348712-13a73	Dial	20
4742752139	2019-11-13 09:15:24	4742752139	s	incoming	Local/s@incoming-000111ee;2	Dial	2
4742752139	2019-11-13 09:15:24	4742752139	909800	incoming	DAHDI/i1/4742752139-13a76	Dial	40
84742348809	2019-11-13 09:17:13	84742348809	s	incoming	Local/s@incoming-000111f0;2	Dial	2
4742431246	2019-11-13 09:17:15	4742431246	s	incoming	Local/s@incoming-000111f2;2	Dial	3
4742752139	2019-11-13 09:17:21	4742752139	s	incoming	Local/s@incoming-000111f4;2	Dial	2
84742348809	2019-11-13 09:17:13	84742348809	909800	incoming	DAHDI/i1/84742348809-13a7b	Dial	23
4742431246	2019-11-13 09:17:15	4742431246	242717	incoming	SIP/megafon-00047b87	Dial	26
4742752139	2019-11-13 09:17:21	4742752139	909800	incoming	DAHDI/i1/4742752139-13a7d	Dial	38
4742431246	2019-11-13 09:18:01	4742431246	s	incoming	Local/s@incoming-000111f8;2	Dial	3
4742431246	2019-11-13 09:18:01	4742431246	242717	incoming	SIP/megafon-00047b8e	Dial	49
4742757113	2019-11-13 09:18:54	4742757113	s	incoming	Local/s@incoming-000111fc;2	Dial	2
4742757113	2019-11-13 09:18:54	4742757113	242717	incoming	SIP/megafon-00047b99	Dial	62
89056807512	2019-11-13 09:19:59	89056807512	s	incoming	Local/s@incoming-000111fe;2	Dial	2
89056807512	2019-11-13 09:19:59	89056807512	909800	incoming	DAHDI/i1/89056807512-13a80	Dial	10
89056807512	2019-11-13 09:20:15	89056807512	s	incoming	Local/s@incoming-00011200;2	Dial	2
89056807512	2019-11-13 09:20:15	89056807512	909800	incoming	DAHDI/i1/89056807512-13a82	Dial	78
89056807512	2019-11-13 09:21:42	89056807512	s	incoming	Local/s@incoming-00011202;2	Dial	2
89056807512	2019-11-13 09:21:42	89056807512	909800	incoming	DAHDI/i1/89056807512-13a83	Dial	25
89056807512	2019-11-13 09:22:19	89056807512	s	incoming	Local/s@incoming-00011204;2	Dial	2
84742276444	2019-11-13 09:22:22	84742276444	s	incoming	Local/s@incoming-00011206;2	Dial	2
89056807512	2019-11-13 09:22:19	89056807512	909800	incoming	DAHDI/i1/89056807512-13a84	Dial	26
84746652659	2019-11-13 09:23:00	84746652659	s	incoming	Local/s@incoming-0001120a;2	Dial	2
84742276444	2019-11-13 09:22:22	84742276444	909800	incoming	DAHDI/i1/84742276444-13a85	Dial	44
84746652659	2019-11-13 09:23:00	84746652659	909800	incoming	DAHDI/i1/84746652659-13a86	Dial	9
89056807512	2019-11-13 09:24:30	89056807512	s	incoming	Local/s@incoming-0001120c;2	Dial	2
84742276444	2019-11-13 09:24:36	84742276444	s	incoming	Local/s@incoming-0001120e;2	Dial	2
9525977283	2019-11-13 09:24:39	9525977283	s	incoming	Local/s@incoming-00011210;2	Dial	2
4742343920	2019-11-13 09:25:00	4742343920	s	incoming	Local/s@incoming-00011212;2	Dial	3
9525977283	2019-11-13 09:24:39	9525977283	909800	incoming	DAHDI/i1/9525977283-13a8b	Dial	35
9525977283	2019-11-13 09:25:19	9525977283	s	incoming	Local/s@incoming-00011218;2	Dial	2
84742276444	2019-11-13 09:24:36	84742276444	909800	incoming	DAHDI/i1/84742276444-13a8a	Dial	48
4742343920	2019-11-13 09:25:00	4742343920	242717	incoming	SIP/megafon-00047bcd	Dial	28
84742276444	2019-11-13 09:25:45	84742276444	s	incoming	Local/s@incoming-0001121c;2	Dial	2
9525977283	2019-11-13 09:25:19	9525977283	909800	incoming	DAHDI/i1/9525977283-13a8c	Dial	52
89056807512	2019-11-13 09:24:30	89056807512	909800	incoming	DAHDI/i1/89056807512-13a89	Dial	109
84742276444	2019-11-13 09:25:45	84742276444	909800	incoming	DAHDI/i1/84742276444-13a8d	Dial	43
84742348809	2019-11-13 09:27:00	84742348809	s	incoming	Local/s@incoming-00011220;2	Dial	2
84742348809	2019-11-13 09:27:00	84742348809	909800	incoming	DAHDI/i1/84742348809-13a91	Dial	3
4742329410	2019-11-13 09:27:02	4742329410	s	incoming	Local/s@incoming-00011222;2	Dial	2
84742348809	2019-11-13 09:27:09	84742348809	s	incoming	Local/s@incoming-00011224;2	Dial	2
84747522630	2019-11-13 09:27:16	84747522630	s	incoming	Local/s@incoming-00011226;2	Dial	2
84742348809	2019-11-13 09:27:09	84742348809	909800	incoming	DAHDI/i1/84742348809-13a93	Dial	13
4742329410	2019-11-13 09:27:02	4742329410	242717	incoming	SIP/megafon-00047be8	Dial	28
4742561015	2019-11-13 09:27:57	4742561015	s	incoming	Local/s@incoming-00011228;2	Dial	2
9525977283	2019-11-13 09:28:19	9525977283	s	incoming	Local/s@incoming-0001122a;2	Dial	2
84747522630	2019-11-13 09:27:16	84747522630	909800	incoming	DAHDI/i1/84747522630-13a94	Dial	90
9525977283	2019-11-13 09:28:19	9525977283	909800	incoming	DAHDI/i1/9525977283-13a99	Dial	48
9525977283	2019-11-13 09:30:23	9525977283	s	incoming	Local/s@incoming-0001122e;2	Dial	2
84746652659	2019-11-13 09:30:42	84746652659	s	incoming	Local/s@incoming-00011230;2	Dial	2
4742561015	2019-11-13 09:27:57	4742561015	909800	incoming	DAHDI/i1/4742561015-13a98	Dial	171
84742501781	2019-11-13 09:30:49	84742501781	s	incoming	Local/s@incoming-00011232;2	Dial	2
9525977283	2019-11-13 09:30:23	9525977283	909800	incoming	DAHDI/i1/9525977283-13a9d	Dial	41
84746652659	2019-11-13 09:30:42	84746652659	909800	incoming	DAHDI/i1/84746652659-13a9e	Dial	101
84742501781	2019-11-13 09:30:49	84742501781	909800	incoming	DAHDI/i1/84742501781-13a9f	Dial	112
84742501781	2019-11-13 09:32:45	84742501781	s	incoming	Local/s@incoming-00011234;2	Dial	2
4742348712	2019-11-13 09:32:46	4742348712	s	incoming	Local/s@incoming-00011236;2	Dial	2
4742348712	2019-11-13 09:32:46	4742348712	909800	incoming	DAHDI/i1/4742348712-13aa4	Dial	8
84742501781	2019-11-13 09:32:45	84742501781	909800	incoming	DAHDI/i1/84742501781-13aa3	Dial	14
4742348712	2019-11-13 09:33:14	4742348712	s	incoming	Local/s@incoming-00011238;2	Dial	2
4742348712	2019-11-13 09:33:14	4742348712	909800	incoming	DAHDI/i1/4742348712-13aa6	Dial	88
84742353064	2019-11-13 09:35:52	84742353064	s	incoming	Local/s@incoming-0001123a;2	Dial	2
84742353064	2019-11-13 09:35:52	84742353064	909800	incoming	DAHDI/i1/84742353064-13aad	Dial	77
4742271505	2019-11-13 09:39:07	4742271505	s	incoming	Local/s@incoming-0001123c;2	Dial	3
84742276444	2019-11-13 09:40:16	84742276444	s	incoming	Local/s@incoming-0001123e;2	Dial	2
9525975907	2019-11-13 09:41:05	9525975907	s	incoming	Local/s@incoming-00011242;2	Dial	2
84742276444	2019-11-13 09:40:16	84742276444	909800	incoming	DAHDI/i1/84742276444-13ab8	Dial	58
9525975907	2019-11-13 09:41:05	9525975907	909800	incoming	DAHDI/i1/9525975907-13ab9	Dial	35
4742271505	2019-11-13 09:39:07	4742271505	242717	incoming	SIP/megafon-00047c67	Dial	156
89636791934	2019-11-13 09:43:10	89636791934	s	incoming	Local/s@incoming-00011244;2	Dial	2
84742759734	2019-11-13 09:43:48	84742759734	s	incoming	Local/s@incoming-00011246;2	Dial	2
84742759734	2019-11-13 09:43:48	84742759734	909800	incoming	DAHDI/i1/84742759734-13abc	Dial	67
89636791934	2019-11-13 09:43:10	89636791934	909800	incoming	DAHDI/i1/89636791934-13abb	Dial	116
84742220308	2019-11-13 09:45:37	84742220308	s	incoming	Local/s@incoming-00011248;2	Dial	2
84954191997	2019-11-13 09:45:41	84954191997	s	incoming	Local/s@incoming-0001124a;2	Dial	2
84742220308	2019-11-13 09:45:37	84742220308	909800	incoming	DAHDI/i1/84742220308-13abe	Dial	30
84742235409	2019-11-13 09:46:15	84742235409	s	incoming	Local/s@incoming-0001124c;2	Dial	2
84954191997	2019-11-13 09:45:41	84954191997	909800	incoming	DAHDI/i1/84954191997-13abf	Dial	50
84742235409	2019-11-13 09:46:15	84742235409	909800	incoming	DAHDI/i1/84742235409-13ac2	Dial	32
84742789214	2019-11-13 09:50:01	84742789214	s	incoming	Local/s@incoming-0001124e;2	Dial	2
9525977283	2019-11-13 09:50:12	9525977283	s	incoming	Local/s@incoming-00011250;2	Dial	2
84722321455	2019-11-13 09:50:40	84722321455	s	incoming	Local/s@incoming-00011252;2	Dial	2
9525977283	2019-11-13 09:50:12	9525977283	909800	incoming	DAHDI/i1/9525977283-13ac7	Dial	45
9513069991	2019-11-13 09:53:12	9513069991	s	incoming	Local/s@incoming-00011254;2	Dial	2
84742789214	2019-11-13 09:50:01	84742789214	909800	incoming	DAHDI/i1/84742789214-13ac6	Dial	193
9513069991	2019-11-13 09:53:12	9513069991	909800	incoming	DAHDI/i1/9513069991-13ace	Dial	108
4742766438	2019-11-13 09:54:59	4742766438	s	incoming	Local/s@incoming-00011258;2	Dial	2
84722321455	2019-11-13 09:50:40	84722321455	909800	incoming	DAHDI/i1/84722321455-13ac8	Dial	266
4742766438	2019-11-13 09:54:59	4742766438	909800	incoming	DAHDI/i1/4742766438-13ad2	Dial	42
89038660565	2019-11-13 09:55:47	89038660565	s	incoming	Local/s@incoming-0001125a;2	Dial	2
89038660565	2019-11-13 09:55:47	89038660565	909800	incoming	DAHDI/i1/89038660565-13ad4	Dial	65
4742329410	2019-11-13 09:58:13	4742329410	s	incoming	Local/s@incoming-0001125e;2	Dial	2
4742329410	2019-11-13 09:58:13	4742329410	242717	incoming	SIP/megafon-00047d28	Dial	26
4742329410	2019-11-13 09:58:50	4742329410	s	incoming	Local/s@incoming-00011260;2	Dial	3
84742370170	2019-11-13 09:58:52	84742370170	s	incoming	Local/s@incoming-00011262;2	Dial	2
4742329410	2019-11-13 09:58:50	4742329410	242717	incoming	SIP/megafon-00047d30	Dial	28
84742370170	2019-11-13 09:58:52	84742370170	909800	incoming	DAHDI/i1/84742370170-13adc	Dial	38
4742348712	2019-11-13 09:59:46	4742348712	s	incoming	Local/s@incoming-00011264;2	Dial	2
84742434513	2019-11-13 10:00:07	84742434513	s	incoming	Local/s@incoming-00011266;2	Dial	2
4742731629	2019-11-13 10:00:21	4742731629	s	incoming	Local/s@incoming-00011268;2	Dial	2
4742348712	2019-11-13 09:59:46	4742348712	909800	incoming	DAHDI/i1/4742348712-13ade	Dial	46
84742225468	2019-11-13 10:00:39	84742225468	s	incoming	Local/s@incoming-0001126a;2	Dial	2
84742434513	2019-11-13 10:00:07	84742434513	909800	incoming	DAHDI/i1/84742434513-13ae0	Dial	46
84747222060	2019-11-13 10:01:09	84747222060	s	incoming	Local/s@incoming-0001126c;2	Dial	2
84747222060	2019-11-13 10:01:09	84747222060	909800	incoming	DAHDI/i1/84747222060-13ae7	Dial	31
84742225468	2019-11-13 10:00:39	84742225468	909800	incoming	DAHDI/i1/84742225468-13ae4	Dial	102
4742329410	2019-11-13 10:03:53	4742329410	s	incoming	Local/s@incoming-0001126e;2	Dial	3
4742329410	2019-11-13 10:03:53	4742329410	242717	incoming	SIP/megafon-00047d6a	Dial	27
4742329410	2019-11-13 10:04:31	4742329410	s	incoming	Local/s@incoming-00011270;2	Dial	2
84742519379	2019-11-13 10:04:38	84742519379	s	incoming	Local/s@incoming-00011272;2	Dial	2
84742519379	2019-11-13 10:04:38	84742519379	909800	incoming	DAHDI/i1/84742519379-13aec	Dial	8
4742329410	2019-11-13 10:04:31	4742329410	242717	incoming	SIP/megafon-00047d77	Dial	33
9046854886	2019-11-13 10:05:29	9046854886	s	incoming	Local/s@incoming-00011274;2	Dial	2
9046854886	2019-11-13 10:05:29	9046854886	909800	incoming	DAHDI/i1/9046854886-13aee	Dial	18
9046854886	2019-11-13 10:06:03	9046854886	s	incoming	Local/s@incoming-00011276;2	Dial	2
9046854886	2019-11-13 10:06:03	9046854886	909800	incoming	DAHDI/i1/9046854886-13aef	Dial	34
84742345709	2019-11-13 10:07:23	84742345709	s	incoming	Local/s@incoming-00011278;2	Dial	2
4742752139	2019-11-13 10:07:24	4742752139	s	incoming	Local/s@incoming-0001127a;2	Dial	2
89636791934	2019-11-13 10:09:29	89636791934	s	incoming	Local/s@incoming-0001127c;2	Dial	2
4742766438	2019-11-13 10:09:36	4742766438	s	incoming	Local/s@incoming-0001127e;2	Dial	2
4742766438	2019-11-13 10:09:36	4742766438	909800	incoming	DAHDI/i1/4742766438-13af4	Dial	12
